population,fit,lwr,upr
1881e3,15.137201271172108,13.053641865793713,17.220760676550505
1882e3,15.144889261974578,13.061310222526126,17.22846830142303
1883e3,15.152577252777048,13.068978568355336,17.236175937198762
1884e3,15.160265243579518,13.076646903281649,17.243883583877388
1885e3,15.167953234381987,13.084315227305375,17.2515912414586
1886e3,15.175641225184457,13.091983540426826,17.25929890994209
1887e3,15.183329215986927,13.099651842646306,17.267006589327547
1888e3,15.191017206789397,13.107320133964128,17.274714279614663
1889e3,15.198705197591867,13.1149884143806,17.282421980803136
189e4,15.206393188394337,13.122656683896029,17.290129692892645
1891e3,15.214081179196807,13.130324942510727,17.297837415882885
1892e3,15.221769169999277,13.137993190225004,17.30554514977355
1893e3,15.229457160801747,13.145661427039169,17.313252894564325
1894e3,15.237145151604217,13.153329652953529,17.320960650254904
1895e3,15.244833142406687,13.1609978679684,17.328668416844977
1896e3,15.252521133209157,13.168666072084088,17.33637619433423
1897e3,15.260209124011627,13.176334265300904,17.34408398272235
1898e3,15.267897114814097,13.18400244761916,17.351791782009034
1899e3,15.275585105616567,13.191670619039167,17.35949959219397
19e5,15.283273096419038,13.199338779561234,17.36720741327684
1901e3,15.290961087221508,13.207006929185674,17.37491524525734
1902e3,15.298649078023978,13.214675067912795,17.38262308813516
1903e3,15.306337068826446,13.222343195742912,17.39033094190998
1904e3,15.314025059628916,13.230011312676336,17.398038806581496
1905e3,15.321713050431386,13.237679418713379,17.405746682149392
1906e3,15.329401041233856,13.245347513854352,17.41345456861336
1907e3,15.337089032036326,13.253015598099566,17.421162465973087
1908e3,15.344777022838796,13.260683671449335,17.428870374228257
1909e3,15.352465013641266,13.268351733903971,17.436578293378563
191e4,15.360153004443736,13.276019785463786,17.44428622342369
1911e3,15.367840995246207,13.283687826129093,17.45199416436332
1912e3,15.375528986048677,13.291355855900205,17.45970211619715
1913e3,15.383216976851147,13.299023874777435,17.467410078924857
1914e3,15.390904967653617,13.306691882761095,17.475118052546136
1915e3,15.398592958456087,13.3143598798515,17.482826037060672
1916e3,15.406280949258557,13.322027866048963,17.49053403246815
1917e3,15.413968940061027,13.329695841353798,17.498242038768257
1918e3,15.421656930863497,13.337363805766318,17.505950055960675
1919e3,15.429344921665967,13.345031759286837,17.513658084045097
192e4,15.437032912468437,13.352699701915668,17.521366123021206
1921e3,15.444720903270905,13.360367633653127,17.529074172888684
1922e3,15.452408894073375,13.36803555449953,17.536782233647223
1923e3,15.460096884875846,13.375703464455189,17.544490305296502
1924e3,15.467784875678316,13.383371363520418,17.552198387836214
1925e3,15.475472866480786,13.391039251695535,17.559906481266037
1926e3,15.483160857283256,13.398707128980853,17.56761458558566
1927e3,15.490848848085726,13.406374995376687,17.575322700794764
1928e3,15.498536838888196,13.414042850883355,17.583030826893037
1929e3,15.506224829690666,13.421710695501169,17.590738963880163
193e4,15.513912820493136,13.429378529230448,17.598447111755824
1931e3,15.521600811295606,13.437046352071505,17.606155270519707
1932e3,15.529288802098076,13.444714164024656,17.613863440171496
1933e3,15.536976792900546,13.45238196509022,17.621571620710874
1934e3,15.544664783703016,13.46004975526851,17.629279812137522
1935e3,15.552352774505486,13.467717534559847,17.636988014451127
1936e3,15.560040765307956,13.475385302964543,17.64469622765137
1937e3,15.567728756110427,13.483053060482918,17.652404451737937
1938e3,15.575416746912897,13.490720807115288,17.660112686710505
1939e3,15.583104737715365,13.498388542861965,17.667820932568763
194e4,15.590792728517835,13.506056267723276,17.675529189312392
1941e3,15.598480719320305,13.513723981699533,17.68323745694108
1942e3,15.606168710122775,13.521391684791054,17.6909457354545
1943e3,15.613856700925245,13.529059376998156,17.698654024852335
1944e3,15.621544691727715,13.536727058321159,17.706362325134272
1945e3,15.629232682530185,13.544394728760379,17.71407063629999
1946e3,15.636920673332655,13.552062388316136,17.721778958349176
1947e3,15.644608664135125,13.559730036988746,17.729487291281504
1948e3,15.652296654937595,13.567397674778533,17.737195635096658
1949e3,15.659984645740066,13.57506530168581,17.744903989794324
195e4,15.667672636542536,13.582732917710896,17.752612355374175
1951e3,15.675360627345006,13.590400522854113,17.760320731835897
1952e3,15.683048618147476,13.59806811711578,17.76802911917917
1953e3,15.690736608949946,13.605735700496213,17.775737517403677
1954e3,15.698424599752416,13.613403272995736,17.783445926509096
1955e3,15.706112590554886,13.621070834614665,17.791154346495105
1956e3,15.713800581357354,13.62873838535332,17.79886277736139
1957e3,15.721488572159824,13.636405925212024,17.806571219107624
1958e3,15.729176562962294,13.644073454191096,17.814279671733495
1959e3,15.736864553764764,13.651740972290856,17.821988135238673
196e4,15.744552544567235,13.659408479511622,17.829696609622847
1961e3,15.752240535369705,13.66707597585372,17.83740509488569
1962e3,15.759928526172175,13.674743461317465,17.845113591026884
1963e3,15.767616516974645,13.682410935903182,17.852822098046108
1964e3,15.775304507777115,13.690078399611188,17.86053061594304
1965e3,15.782992498579585,13.697745852441809,17.86823914471736
1966e3,15.790680489382055,13.705413294395363,17.875947684368747
1967e3,15.798368480184525,13.713080725472174,17.883656234896876
1968e3,15.806056470986995,13.720748145672562,17.891364796301428
1969e3,15.813744461789465,13.72841555499685,17.89907336858208
197e4,15.821432452591935,13.73608295344536,17.906781951738513
1971e3,15.829120443394405,13.743750341018412,17.9144905457704
1972e3,15.836808434196875,13.751417717716329,17.92219915067742
1973e3,15.844496424999345,13.759085083539436,17.929907766459255
1974e3,15.852184415801814,13.766752438488052,17.937616393115576
1975e3,15.859872406604284,13.774419782562504,17.945325030646064
1976e3,15.867560397406754,13.782087115763112,17.953033679050396
1977e3,15.875248388209224,13.789754438090199,17.96074233832825
1978e3,15.882936379011694,13.797421749544089,17.9684510084793
1979e3,15.890624369814164,13.805089050125108,17.97615968950322
198e4,15.898312360616634,13.812756339833577,17.98386838139969
1981e3,15.906000351419104,13.820423618669818,17.99157708416839
1982e3,15.913688342221574,13.828090886634158,17.99928579780899
1983e3,15.921376333024044,13.83575814372692,18.00699452232117
1984e3,15.929064323826514,13.843425389948429,18.0147032577046
1985e3,15.936752314628984,13.851092625299009,18.022412003958962
1986e3,15.944440305431455,13.858759849778982,18.03012076108393
1987e3,15.952128296233925,13.866427063388677,18.037829529079172
1988e3,15.959816287036395,13.874094266128415,18.045538307944373
1989e3,15.967504277838865,13.881761457998524,18.053247097679204
199e4,15.975192268641335,13.889428638999327,18.060955898283343
1991e3,15.982880259443805,13.897095809131152,18.068664709756458
1992e3,15.990568250246273,13.90476296839432,18.076373532098227
1993e3,15.998256241048743,13.91243011678916,18.084082365308326
1994e3,16.005944231851213,13.920097254315998,18.09179120938643
1995e3,16.013632222653683,13.927764380975159,18.099500064332208
1996e3,16.021320213456153,13.93543149676697,18.107208930145337
1997e3,16.029008204258623,13.943098601691755,18.114917806825492
1998e3,16.036696195061094,13.950765695749842,18.122626694372343
1999e3,16.044384185863564,13.958432778941559,18.130335592785567
2e6,16.052072176666034,13.96609985126723,18.138044502064837
2001e3,16.059760167468504,13.973766912727184,18.145753422209822
2002e3,16.067448158270974,13.981433963321747,18.1534623532202
2003e3,16.075136149073444,13.989101003051246,18.16117129509564
2004e3,16.082824139875914,13.996768031916009,18.16888024783582
2005e3,16.090512130678384,14.004435049916363,18.176589211440405
2006e3,16.098200121480854,14.012102057052637,18.18429818590907
2007e3,16.105888112283324,14.019769053325158,18.192007171241492
2008e3,16.113576103085794,14.027436038734253,18.199716167437337
2009e3,16.121264093888264,14.035103013280251,18.20742517449628
201e4,16.12895208469073,14.042769976963477,18.215134192417985
2011e3,16.1366400754932,14.050436929784265,18.222843221202137
2012e3,16.14432806629567,14.058103871742944,18.2305522608484
2013e3,16.15201605709814,14.065770802839836,18.238261311356446
2014e3,16.15970404790061,14.073437723075278,18.245970372725946
2015e3,16.16739203870308,14.081104632449593,18.253679444956568
2016e3,16.17508002950555,14.088771530963113,18.261388528047988
2017e3,16.18276802030802,14.096438418616167,18.269097621999876
2018e3,16.19045601111049,14.104105295409084,18.2768067268119
2019e3,16.19814400191296,14.111772161342195,18.284515842483728
202e4,16.20583199271543,14.119439016415827,18.292224969015034
2021e3,16.2135199835179,14.127105860630314,18.29993410640549
2022e3,16.22120797432037,14.134772693985983,18.30764325465476
2023e3,16.22889596512284,14.142439516483165,18.31535241376252
2024e3,16.236583955925312,14.150106328122192,18.323061583728432
2025e3,16.244271946727782,14.157773128903393,18.33077076455217
2026e3,16.251959937530252,14.165439918827099,18.338479956233407
2027e3,16.259647928332722,14.173106697893642,18.3461891587718
2028e3,16.267335919135192,14.180773466103354,18.35389837216703
2029e3,16.275023909937662,14.188440223456562,18.361607596418764
203e4,16.282711900740132,14.1961069699536,18.369316831526664
2031e3,16.290399891542602,14.203773705594802,18.377026077490402
2032e3,16.298087882345072,14.211440430380497,18.384735334309646
2033e3,16.305775873147542,14.219107144311018,18.392444601984067
2034e3,16.313463863950012,14.226773847386696,18.40015388051333
2035e3,16.321151854752483,14.234440539607862,18.4078631698971
2036e3,16.328839845554953,14.242107220974852,18.415572470135054
2037e3,16.336527836357423,14.249773891487996,18.42328178122685
2038e3,16.344215827159893,14.257440551147626,18.430991103172158
2039e3,16.351903817962363,14.265107199954077,18.43870043597065
204e4,16.359591808764833,14.272773837907682,18.446409779621984
2041e3,16.367279799567303,14.280440465008772,18.454119134125833
2042e3,16.374967790369773,14.288107081257682,18.461828499481864
2043e3,16.382655781172243,14.295773686654744,18.469537875689742
2044e3,16.390343771974713,14.303440281200295,18.47724726274913
2045e3,16.398031762777183,14.311106864894665,18.4849566606597
2046e3,16.40571975357965,14.318773437738185,18.492666069421116
2047e3,16.41340774438212,14.326439999731198,18.50037548903304
2048e3,16.42109573518459,14.334106550874033,18.508084919495147
2049e3,16.42878372598706,14.341773091167024,18.515794360807096
205e4,16.43647171678953,14.349439620610507,18.523503812968553
2051e3,16.444159707592,14.357106139204818,18.531213275979184
2052e3,16.45184769839447,14.36477264695029,18.53892274983865
2053e3,16.45953568919694,14.372439143847256,18.546632234546625
2054e3,16.46722367999941,14.380105629896054,18.554341730102767
2055e3,16.47491167080188,14.387772105097017,18.562051236506743
2056e3,16.48259966160435,14.395438569450485,18.569760753758217
2057e3,16.49028765240682,14.40310502295679,18.57747028185685
2058e3,16.49797564320929,14.410771465616268,18.585179820802313
2059e3,16.50566363401176,14.418437897429254,18.592889370594268
206e4,16.51335162481423,14.426104318396087,18.600598931232376
2061e3,16.5210396156167,14.433770728517102,18.6083085027163
2062e3,16.52872760641917,14.441437127792634,18.61601808504571
2063e3,16.53641559722164,14.44910351622302,18.623727678220263
2064e3,16.54410358802411,14.4567698938086,18.631437282239624
2065e3,16.55179157882658,14.464436260549707,18.639146897103455
2066e3,16.55947956962905,14.47210261644668,18.646856522811422
2067e3,16.56716756043152,14.479768961499854,18.65456615936319
2068e3,16.57485555123399,14.487435295709568,18.662275806758416
2069e3,16.58254354203646,14.495101619076161,18.669985464996763
207e4,16.59023153283893,14.502767931599967,18.677695134077894
2071e3,16.5979195236414,14.510434233281327,18.685404814001476
2072e3,16.60560751444387,14.518100524120578,18.693114504767166
2073e3,16.61329550524634,14.525766804118057,18.700824206374627
2074e3,16.62098349604881,14.533433073274104,18.70853391882352
2075e3,16.62867148685128,14.541099331589056,18.716243642113508
2076e3,16.636359477653752,14.548765579063252,18.72395337624425
2077e3,16.644047468456222,14.556431815697032,18.731663121215412
2078e3,16.651735459258692,14.564098041490732,18.73937287702665
2079e3,16.659423450061162,14.571764256444695,18.74708264367763
208e4,16.667111440863632,14.579430460559255,18.75479242116801
2081e3,16.6747994316661,14.587096653834752,18.762502209497445
2082e3,16.682487422468572,14.594762836271537,18.77021200866561
2083e3,16.690175413271042,14.602429007869935,18.777921818672148
2084e3,16.697863404073512,14.610095168630291,18.785631639516733
2085e3,16.705551394875982,14.617761318552947,18.793341471199017
2086e3,16.713239385678452,14.62542745763824,18.801051313718666
2087e3,16.720927376480923,14.633093585886511,18.808761167075332
2088e3,16.728615367283393,14.640759703298103,18.81647103126868
2089e3,16.736303358085863,14.648425809873354,18.82418090629837
209e4,16.74399134888833,14.656091905612602,18.831890792164057
2091e3,16.7516793396908,14.663757990516196,18.839600688865403
2092e3,16.75936733049327,14.671424064584471,18.847310596402068
2093e3,16.76705532129574,14.67909012781777,18.85502051477371
2094e3,16.77474331209821,14.686756180216433,18.862730443979988
2095e3,16.78243130290068,14.694422221780803,18.870440384020554
2096e3,16.79011929370315,14.70208825251122,18.87815033489508
2097e3,16.79780728450562,14.709754272408029,18.88586029660321
2098e3,16.80549527530809,14.71742028147157,18.89357026914461
2099e3,16.81318326611056,14.725086279702184,18.901280252518937
21e5,16.82087125691303,14.732752267100215,18.908990246725846
2101e3,16.8285592477155,14.740418243666005,18.916700251764997
2102e3,16.83624723851797,14.748084209399895,18.924410267636045
2103e3,16.84393522932044,14.755750164302231,18.93212029433865
2104e3,16.85162322012291,14.763416108373352,18.939830331872468
2105e3,16.85931121092538,14.771082041613605,18.947540380237157
2106e3,16.86699920172785,14.77874796402333,18.95525043943237
2107e3,16.87468719253032,14.786413875602872,18.96296050945777
2108e3,16.88237518333279,14.794079776352575,18.970670590313006
2109e3,16.89006317413526,14.801745666272781,18.97838068199774
211e4,16.89775116493773,14.809411545363835,18.986090784511624
2111e3,16.9054391557402,14.81707741362608,18.99380089785432
2112e3,16.91312714654267,14.824743271059862,19.00151102202548
2113e3,16.92081513734514,14.832409117665524,19.009221157024758
2114e3,16.92850312814761,14.840074953443409,19.016931302851813
2115e3,16.93619111895008,14.847740778393865,19.0246414595063
2116e3,16.94387910975255,14.855406592517234,19.032351626987868
2117e3,16.95156710055502,14.863072395813862,19.04006180529618
2118e3,16.95925509135749,14.870738188284093,19.04777199443089
2119e3,16.96694308215996,14.878403969928273,19.055482194391647
212e4,16.97463107296243,14.886069740746748,19.063192405178114
2121e3,16.9823190637649,14.893735500739865,19.070902626789938
2122e3,16.99000705456737,14.901401249907964,19.078612859226777
2123e3,16.99769504536984,14.909066988251396,19.086323102488286
2124e3,17.00538303617231,14.916732715770506,19.094033356574116
2125e3,17.01307102697478,14.92439843246564,19.101743621483923
2126e3,17.020759017777248,14.932064138337138,19.109453897217357
2127e3,17.028447008579718,14.939729833385357,19.11716418377408
2128e3,17.03613499938219,14.947395517610639,19.124874481153736
2129e3,17.04382299018466,14.95506119101333,19.132584789355985
213e4,17.05151098098713,14.962726853593779,19.140295108380478
2131e3,17.0591989717896,14.97039250535233,19.148005438226868
2132e3,17.06688696259207,14.978058146289332,19.155715778894805
2133e3,17.07457495339454,14.985723776405132,19.163426130383947
2134e3,17.08226294419701,14.993389395700078,19.17113649269394
2135e3,17.08995093499948,15.001055004174518,19.17884686582444
2136e3,17.09763892580195,15.008720601828799,19.1865572497751
2137e3,17.10532691660442,15.016386188663267,19.194267644545572
2138e3,17.11301490740689,15.024051764678273,19.201978050135505
2139e3,17.12070289820936,15.031717329874166,19.209688466544552
214e4,17.12839088901183,15.03938288425129,19.217398893772366
2141e3,17.1360788798143,15.04704842781,19.225109331818597
2142e3,17.14376687061677,15.05471396055064,19.2328197806829
2143e3,17.15145486141924,15.06237948247356,19.24053024036492
2144e3,17.15914285222171,15.070044993579108,19.248240710864312
2145e3,17.16683084302418,15.077710493867635,19.255951192180724
2146e3,17.17451883382665,15.085375983339489,19.26366168431381
2147e3,17.18220682462912,15.093041461995021,19.271372187263218
2148e3,17.18989481543159,15.10070692983458,19.2790827010286
2149e3,17.19758280623406,15.108372386858516,19.286793225609603
215e4,17.20527079703653,15.116037833067178,19.29450376100588
2151e3,17.212958787839,15.123703268460918,19.30221430721708
2152e3,17.22064677864147,15.131368693040084,19.309924864242856
2153e3,17.22833476944394,15.139034106805028,19.317635432082852
2154e3,17.23602276024641,15.146699509756099,19.32534601073672
2155e3,17.24371075104888,15.154364901893649,19.33305660020411
2156e3,17.25139874185135,15.162030283218028,19.34076720048467
2157e3,17.25908673265382,15.16969565372959,19.34847781157805
2158e3,17.26677472345629,15.177361013428682,19.3561884334839
2159e3,17.27446271425876,15.185026362315657,19.363899066201864
216e4,17.28215070506123,15.192691700390867,19.371609709731594
2161e3,17.2898386958637,15.200357027654663,19.379320364072736
2162e3,17.297526686666167,15.208022344107395,19.38703102922494
2163e3,17.305214677468637,15.21568764974942,19.394741705187855
2164e3,17.312902668271107,15.223352944581086,19.40245239196113
2165e3,17.320590659073577,15.231018228602746,19.410163089544408
2166e3,17.328278649876047,15.238683501814753,19.41787379793734
2167e3,17.335966640678517,15.24634876421746,19.425584517139573
2168e3,17.343654631480987,15.254014015811219,19.433295247150756
2169e3,17.351342622283457,15.261679256596384,19.44100598797053
217e4,17.359030613085928,15.269344486573306,19.44871673959855
2171e3,17.366718603888398,15.277009705742339,19.456427502034455
2172e3,17.374406594690868,15.284674914103837,19.4641382752779
2173e3,17.382094585493338,15.292340111658152,19.471849059328523
2174e3,17.389782576295808,15.300005298405638,19.47955985418598
2175e3,17.397470567098278,15.30767047434665,19.487270659849905
2176e3,17.405158557900748,15.315335639481543,19.494981476319953
2177e3,17.412846548703218,15.323000793810667,19.50269230359577
2178e3,17.420534539505688,15.330665937334379,19.510403141677
2179e3,17.428222530308158,15.338331070053032,19.518113990563283
218e4,17.435910521110628,15.345996191966982,19.525824850254274
2181e3,17.4435985119131,15.353661303076585,19.53353572074961
2182e3,17.45128650271557,15.361326403382192,19.541246602048943
2183e3,17.45897449351804,15.36899149288416,19.548957494151917
2184e3,17.46666248432051,15.376656571582846,19.55666839705817
2185e3,17.47435047512298,15.3843216394786,19.564379310767357
2186e3,17.48203846592545,15.391986696571783,19.572090235279113
2187e3,17.48972645672792,15.399651742862748,19.57980117059309
2188e3,17.49741444753039,15.407316778351852,19.587512116708925
2189e3,17.50510243833286,15.41498180303945,19.59522307362627
219e4,17.51279042913533,15.422646816925896,19.60293404134476
2191e3,17.5204784199378,15.43031182001155,19.610645019864048
2192e3,17.52816641074027,15.437976812296768,19.61835600918377
2193e3,17.53585440154274,15.445641793781903,19.626067009303576
2194e3,17.54354239234521,15.453306764467314,19.633778020223104
2195e3,17.55123038314768,15.460971724353358,19.641489041942
2196e3,17.55891837395015,15.468636673440393,19.649200074459905
2197e3,17.56660636475262,15.476301611728774,19.656911117776463
2198e3,17.574294355555086,15.483966539218855,19.664622171891317
2199e3,17.581982346357556,15.491631455911001,19.67233323680411
22e5,17.589670337160026,15.499296361805566,19.680044312514486
2201e3,17.597358327962496,15.506961256902908,19.687755399022084
2202e3,17.605046318764966,15.514626141203387,19.695466496326546
2203e3,17.612734309567436,15.522291014707356,19.703177604427516
2204e3,17.620422300369906,15.529955877415174,19.710888723324636
2205e3,17.628110291172376,15.537620729327205,19.718599853017547
2206e3,17.635798281974846,15.545285570443802,19.72631099350589
2207e3,17.643486272777317,15.552950400765326,19.734022144789307
2208e3,17.651174263579787,15.560615220292133,19.741733306867438
2209e3,17.658862254382257,15.568280029024585,19.74944447973993
221e4,17.666550245184727,15.575944826963042,19.75715566340641
2211e3,17.674238235987197,15.583609614107859,19.764866857866533
2212e3,17.681926226789667,15.591274390459398,19.772578063119933
2213e3,17.689614217592137,15.59893915601802,19.780289279166254
2214e3,17.697302208394607,15.60660391078408,19.788000506005133
2215e3,17.704990199197077,15.614268654757943,19.79571174363621
2216e3,17.712678189999547,15.621933387939967,19.803422992059126
2217e3,17.720366180802017,15.62959811033051,19.811134251273522
2218e3,17.728054171604487,15.637262821929937,19.818845521279037
2219e3,17.735742162406957,15.644927522738604,19.826556802075313
222e4,17.743430153209427,15.652592212756872,19.834268093661983
2221e3,17.751118144011897,15.660256891985105,19.841979396038692
2222e3,17.758806134814368,15.667921560423661,19.849690709205074
2223e3,17.766494125616838,15.675586218072901,19.857402033160774
2224e3,17.774182116419308,15.68325086493319,19.865113367905426
2225e3,17.781870107221778,15.690915501004884,19.87282471343867
2226e3,17.789558098024248,15.698580126288348,19.880536069760147
2227e3,17.797246088826718,15.706244740783943,19.888247436869495
2228e3,17.804934079629188,15.713909344492029,19.895958814766345
2229e3,17.812622070431658,15.72157393741297,19.903670203450346
223e4,17.820310061234128,15.729238519547128,19.91138160292113
2231e3,17.827998052036598,15.736903090894865,19.919093013178333
2232e3,17.835686042839068,15.744567651456542,19.926804434221594
2233e3,17.843374033641535,15.75223220123252,19.93451586605055
2234e3,17.851062024444005,15.75989674022317,19.94222730866484
2235e3,17.858750015246475,15.767561268428846,19.949938762064104
2236e3,17.866438006048945,15.775225785849916,19.957650226247974
2237e3,17.874125996851415,15.78289029248674,19.96536170121609
2238e3,17.881813987653885,15.790554788339684,19.973073186968087
2239e3,17.889501978456355,15.79821927340911,19.9807846835036
224e4,17.897189969258825,15.805883747695383,19.988496190822268
2241e3,17.904877960061295,15.813548211198864,19.996207708923727
2242e3,17.912565950863765,15.821212663919919,20.00391923780761
2243e3,17.920253941666235,15.828877105858913,20.01163077747356
2244e3,17.927941932468705,15.836541537016206,20.019342327921205
2245e3,17.935629923271176,15.844205957392168,20.02705388915018
2246e3,17.943317914073646,15.851870366987159,20.03476546116013
2247e3,17.951005904876116,15.859534765801545,20.042477043950687
2248e3,17.958693895678586,15.867199153835692,20.05018863752148
2249e3,17.966381886481056,15.874863531089964,20.057900241872147
225e4,17.974069877283526,15.882527897564728,20.065611857002324
2251e3,17.981757868085996,15.890192253260345,20.073323482911647
2252e3,17.989445858888466,15.897856598177185,20.081035119599747
2253e3,17.997133849690936,15.90552093231561,20.08874676706626
2254e3,18.004821840493406,15.913185255675987,20.096458425310825
2255e3,18.012509831295876,15.920849568258683,20.10417009433307
2256e3,18.020197822098346,15.928513870064062,20.11188177413263
2257e3,18.027885812900816,15.936178161092492,20.11959346470914
2258e3,18.035573803703286,15.94384244134434,20.127305166062232
2259e3,18.043261794505757,15.95150671081997,20.135016878191543
226e4,18.050949785308227,15.959170969519748,20.142728601096707
2261e3,18.058637776110697,15.966835217444043,20.15044033477735
2262e3,18.066325766913167,15.974499454593223,20.158152079233112
2263e3,18.074013757715637,15.982163680967652,20.16586383446362
2264e3,18.081701748518107,15.9898278965677,20.173575600468514
2265e3,18.089389739320577,15.997492101393732,20.181287377247422
2266e3,18.097077730123047,16.005156295446117,20.188999164799977
2267e3,18.104765720925517,16.01282047872522,20.196710963125813
2268e3,18.112453711727987,16.020484651231413,20.20442277222456
2269e3,18.120141702530454,16.02814881296506,20.212134592095847
227e4,18.127829693332924,16.03581296392653,20.219846422739316
2271e3,18.135517684135394,16.043477104116196,20.22755826415459
2272e3,18.143205674937864,16.051141233534423,20.235270116341304
2273e3,18.150893665740334,16.05880535218158,20.24298197929909
2274e3,18.158581656542804,16.06646946005803,20.250693853027578
2275e3,18.166269647345274,16.07413355716415,20.2584057375264
2276e3,18.173957638147744,16.081797643500305,20.266117632795183
2277e3,18.181645628950214,16.08946171906687,20.27382953883356
2278e3,18.189333619752684,16.0971257838642,20.281541455641168
2279e3,18.197021610555154,16.10478983789268,20.289253383217627
228e4,18.204709601357624,16.112453881152675,20.296965321562574
2281e3,18.212397592160094,16.12011791364455,20.30467727067564
2282e3,18.220085582962565,16.127781935368677,20.31238923055645
2283e3,18.227773573765035,16.13544594632543,20.32010120120464
2284e3,18.235461564567505,16.143109946515175,20.327813182619835
2285e3,18.243149555369975,16.150773935938282,20.335525174801667
2286e3,18.250837546172445,16.158437914595126,20.343237177749764
2287e3,18.258525536974915,16.166101882486075,20.350949191463755
2288e3,18.266213527777385,16.173765839611498,20.358661215943272
2289e3,18.273901518579855,16.181429785971766,20.366373251187945
229e4,18.281589509382325,16.189093721567254,20.374085297197396
2291e3,18.289277500184795,16.196757646398332,20.38179735397126
2292e3,18.296965490987265,16.20442156046537,20.38950942150916
2293e3,18.304653481789735,16.212085463768737,20.397221499810733
2294e3,18.312341472592205,16.21974935630881,20.4049335888756
2295e3,18.320029463394675,16.22741323808596,20.412645688703392
2296e3,18.327717454197145,16.235077109100555,20.420357799293736
2297e3,18.335405444999616,16.24274096935297,20.428069920646262
2298e3,18.343093435802086,16.250404818843577,20.435782052760594
2299e3,18.350781426604556,16.258068657572746,20.443494195636365
23e5,18.358469417407026,16.265732485540855,20.451206349273196
2301e3,18.366157408209496,16.273396302748274,20.458918513670717
2302e3,18.373845399011966,16.281060109195373,20.46663068882856
2303e3,18.381533389814436,16.28872390488253,20.47434287474634
2304e3,18.389221380616906,16.296387689810114,20.482055071423698
2305e3,18.396909371419373,16.304051463978496,20.48976727886025
2306e3,18.404597362221843,16.31171522738806,20.497479497055625
2307e3,18.412285353024313,16.319378980039172,20.505191726009453
2308e3,18.419973343826783,16.327042721932205,20.51290396572136
2309e3,18.427661334629253,16.334706453067536,20.52061621619097
231e4,18.435349325431723,16.342370173445538,20.528328477417908
2311e3,18.443037316234193,16.350033883066587,20.5360407494018
2312e3,18.450725307036663,16.357697581931053,20.543753032142273
2313e3,18.458413297839133,16.365361270039315,20.55146532563895
2314e3,18.466101288641603,16.373024947391745,20.55917762989146
2315e3,18.473789279444073,16.380688613988717,20.56688994489943
2316e3,18.481477270246543,16.388352269830612,20.574602270662474
2317e3,18.489165261049013,16.396015914917797,20.58231460718023
2318e3,18.496853251851483,16.40367954925065,20.590026954452316
2319e3,18.504541242653954,16.41134317282955,20.597739312478357
232e4,18.512229233456424,16.41900678565487,20.60545168125798
2321e3,18.519917224258894,16.426670387726983,20.613164060790805
2322e3,18.527605215061364,16.43433397904627,20.62087645107646
2323e3,18.535293205863834,16.441997559613103,20.628588852114564
2324e3,18.542981196666304,16.44966112942786,20.63630126390475
2325e3,18.550669187468774,16.457324688490917,20.64401368644663
2326e3,18.558357178271244,16.46498823680265,20.651726119739838
2327e3,18.566045169073714,16.472651774363438,20.65943856378399
2328e3,18.573733159876184,16.480315301173654,20.667151018578714
2329e3,18.581421150678654,16.487978817233678,20.67486348412363
233e4,18.589109141481124,16.495642322543883,20.682575960418365
2331e3,18.596797132283594,16.503305817104653,20.690288447462535
2332e3,18.604485123086064,16.510969300916358,20.69800094525577
2333e3,18.612173113888534,16.518632773979377,20.705713453797692
2334e3,18.619861104691005,16.526296236294094,20.713425973087915
2335e3,18.627549095493475,16.53395968786088,20.72113850312607
2336e3,18.635237086295945,16.541623128680115,20.728851043911774
2337e3,18.642925077098415,16.549286558752176,20.736563595444654
2338e3,18.650613067900885,16.55694997807744,20.74427615772433
2339e3,18.658301058703355,16.564613386656294,20.751988730750416
234e4,18.66598904950582,16.572276784489105,20.759701314522538
2341e3,18.67367704030829,16.579940171576258,20.767413909040325
2342e3,18.68136503111076,16.587603547918132,20.77512651430339
2343e3,18.68905302191323,16.595266913515104,20.78283913031136
2344e3,18.6967410127157,16.602930268367555,20.79055175706385
2345e3,18.70442900351817,16.61059361247586,20.798264394560483
2346e3,18.712116994320642,16.618256945840404,20.80597704280088
2347e3,18.719804985123112,16.625920268461563,20.81368970178466
2348e3,18.727492975925582,16.63358358033972,20.821402371511443
2349e3,18.735180966728052,16.64124688147525,20.829115051980853
235e4,18.742868957530522,16.648910171868536,20.836827743192508
2351e3,18.750556948332992,16.65657345151996,20.844540445146023
2352e3,18.758244939135462,16.664236720429898,20.852253157841027
2353e3,18.765932929937932,16.67189997859873,20.859965881277134
2354e3,18.773620920740402,16.679563226026843,20.86767861545396
2355e3,18.781308911542872,16.687226462714612,20.875391360371133
2356e3,18.788996902345342,16.69488968866242,20.883104116028264
2357e3,18.796684893147813,16.702552903870647,20.89081688242498
2358e3,18.804372883950283,16.710216108339676,20.89852965956089
2359e3,18.812060874752753,16.71787930206989,20.906242447435616
236e4,18.819748865555223,16.725542485061663,20.913955246048783
2361e3,18.827436856357693,16.73320565731538,20.921668055400005
2362e3,18.835124847160163,16.740868818831427,20.9293808754889
2363e3,18.842812837962633,16.748531969610184,20.937093706315082
2364e3,18.850500828765103,16.756195109652026,20.94480654787818
