state,county,hospitals,coverage,avg_score,state_name,population,poverty,percent,poverty_percent,original_county,fit,lwr,upr,result
NH,HILLSBOROUGH,5.0,81.0,NA,new hampshire,405339,34507.0,8.7,0.1,Hillsborough County,4.0,2.0,6.0,In Range
NH,MERRIMACK,3.0,49.0,NA,new hampshire,147461,13390.0,9.5,0.1,Merrimack County,2.0,-0.0,4.0,In Range
NH,ROCKINGHAM,3.0,100.0,28.0,new hampshire,300638,18267.0,6.1,0.1,Rockingham County,3.0,1.0,5.0,In Range
NH,STRAFFORD,2.0,63.0,26.5,new hampshire,126191,13735.0,11.8,0.1,Strafford County,2.0,-0.0,4.0,In Range
NH,SULLIVAN,1.0,43.0,NA,new hampshire,43105,4437.0,10.4,0.1,Sullivan County,1.0,-1.0,3.0,In Range
NJ,ATLANTIC,2.0,138.0,25.0,new jersey,275499,40761.0,15.1,0.1,Atlantic County,3.0,1.0,5.0,In Range
NJ,BERGEN,6.0,155.0,29.5,new jersey,932836,70557.0,7.6,0.1,Bergen County,8.0,6.0,10.0,In Range
NJ,BURLINGTON,4.0,113.0,NA,new jersey,450677,31331.0,7.2,0.1,Burlington County,4.0,2.0,6.0,In Range
NJ,CAMDEN,4.0,128.0,35.75,new jersey,510967,65551.0,13.0,0.1,Camden County,5.0,3.0,7.0,In Range
NJ,CAPEMAY,1.0,95.0,25.0,new jersey,95359,12080.0,13.0,0.1,Cape May County,1.0,-1.0,3.0,In Range
NJ,CUMBERLAND,1.0,157.0,22.0,new jersey,157099,28287.0,19.5,0.2,Cumberland County,2.0,-0.0,4.0,In Range
NJ,ESSEX,7.0,114.0,41.42857142857143,new jersey,794962,130059.0,16.7,0.2,Essex County,7.0,5.0,9.0,In Range
NJ,GLOUCESTER,1.0,291.0,15.0,new jersey,290898,23626.0,8.2,0.1,Gloucester County,3.0,1.0,5.0,In Range
NJ,HUDSON,6.0,112.0,25.666666666666668,new jersey,669502,117129.0,17.7,0.2,Hudson County,6.0,4.0,8.0,In Range
NJ,HUNTERDON,1.0,126.0,23.0,new jersey,125810,5742.0,4.7,0.0,Hunterdon County,2.0,-0.0,4.0,In Range
NJ,MERCER,4.0,93.0,29.5,new jersey,371601,41715.0,11.8,0.1,Mercer County,4.0,1.0,6.0,In Range
NJ,MIDDLESEX,6.0,140.0,NA,new jersey,837339,67331.0,8.3,0.1,Middlesex County,7.0,5.0,9.0,In Range
NJ,MONMOUTH,5.0,126.0,35.2,new jersey,629018,51001.0,8.2,0.1,Monmouth County,6.0,3.0,8.0,In Range
NJ,MORRIS,3.0,166.0,21.0,new jersey,499236,24782.0,5.0,0.0,Morris County,5.0,2.0,7.0,In Range
NJ,OCEAN,4.0,146.0,23.75,new jersey,585916,68832.0,11.9,0.1,Ocean County,5.0,3.0,7.0,In Range
NJ,PASSAIC,2.0,255.0,39.5,new jersey,509913,90553.0,18.2,0.2,Passaic County,5.0,3.0,7.0,Under
NJ,SALEM,2.0,32.0,24.5,new jersey,64670,8307.0,13.1,0.1,Salem County,1.0,-1.0,3.0,In Range
NJ,SOMERSET,1.0,333.0,30.0,new jersey,332634,16496.0,5.0,0.0,Somerset County,3.0,1.0,5.0,In Range
NJ,SUSSEX,1.0,145.0,22.0,new jersey,145004,8875.0,6.2,0.1,Sussex County,2.0,-0.0,4.0,In Range
NJ,UNION,3.0,184.0,22.333333333333332,new jersey,553049,60679.0,11.1,0.1,Union County,5.0,3.0,7.0,In Range
NJ,WARREN,2.0,53.0,27.5,new jersey,106855,8747.0,8.3,0.1,Warren County,1.0,-1.0,4.0,In Range
NM,BERNALILLO,5.0,135.0,35.2,new mexico,675647,124091.0,18.7,0.2,Bernalillo County,6.0,4.0,8.0,In Range
NM,CATRON,0.0,0.0,NA,new mexico,3534,783.0,22.2,0.2,Catron County,1.0,-1.0,3.0,In Range
NM,CHAVES,2.0,33.0,84.0,new mexico,65837,14988.0,23.4,0.2,Chaves County,1.0,-1.0,3.0,In Range
NM,CIBOLA,2.0,14.0,NA,new mexico,27282,7162.0,28.8,0.3,Cibola County,1.0,-1.0,3.0,In Range
NM,COLFAX,1.0,13.0,13.0,new mexico,12684,2510.0,20.5,0.2,Colfax County,1.0,-1.0,3.0,In Range
NM,CURRY,1.0,51.0,19.0,new mexico,51055,9472.0,19.2,0.2,Curry County,1.0,-1.0,3.0,In Range
NM,DEBACA,0.0,0.0,NA,new mexico,1827,374.0,20.6,0.2,De Baca County,1.0,-1.0,3.0,In Range
NM,DONAANA,2.0,107.0,20.5,new mexico,214059,58462.0,27.9,0.3,Dona Ana,2.0,0.0,4.0,In Range
NM,EDDY,2.0,28.0,26.5,new mexico,56583,7863.0,14.1,0.1,Eddy County,1.0,-1.0,3.0,In Range
NM,GRANT,1.0,29.0,18.0,new mexico,29002,5437.0,19.1,0.2,Grant County,1.0,-1.0,3.0,In Range
NM,GUADALUPE,1.0,4.0,17.0,new mexico,4443,1006.0,25.8,0.2,Guadalupe County,1.0,-1.0,3.0,In Range
NM,HARDING,0.0,0.0,NA,new mexico,677,101.0,14.8,0.1,Harding County,1.0,-1.0,3.0,In Range
NM,HIDALGO,0.0,0.0,NA,new mexico,4547,1099.0,24.5,0.2,Hidalgo County,1.0,-1.0,3.0,In Range
NM,LEA,2.0,35.0,23.5,new mexico,69930,11231.0,16.6,0.2,Lea County,1.0,-1.0,3.0,In Range
NM,LINCOLN,1.0,20.0,NA,new mexico,19663,3933.0,20.1,0.2,Lincoln County,1.0,-1.0,3.0,In Range
NM,LOSALAMOS,1.0,18.0,11.0,new mexico,17718,743.0,4.2,0.0,Los Alamos County,1.0,-1.0,3.0,In Range
NM,LUNA,1.0,25.0,18.0,new mexico,24586,7386.0,30.6,0.3,Luna County,1.0,-1.0,3.0,In Range
NM,MCKINLEY,4.0,18.0,NA,new mexico,73846,26327.0,35.8,0.4,McKinley County,1.0,-1.0,3.0,Over
NM,MORA,0.0,0.0,NA,new mexico,4582,1108.0,24.2,0.2,Mora County,1.0,-1.0,3.0,In Range
NM,OTERO,2.0,32.0,NA,new mexico,64966,12658.0,20.2,0.2,Otero County,1.0,-1.0,3.0,In Range
NM,QUAY,1.0,8.0,NA,new mexico,8462,2018.0,23.9,0.2,Quay County,1.0,-1.0,3.0,In Range
NM,RIOARRIBA,1.0,40.0,32.0,new mexico,39686,9503.0,24.1,0.2,Rio Arriba County,1.0,-1.0,3.0,In Range
NM,ROOSEVELT,1.0,20.0,17.0,new mexico,19626,4415.0,24.0,0.2,Roosevelt County,1.0,-1.0,3.0,In Range
NM,SANDOVAL,1.0,138.0,71.0,new mexico,137654,17264.0,12.6,0.1,Sandoval County,2.0,-0.0,4.0,In Range
NM,SANJUAN,2.0,62.0,NA,new mexico,123990,25680.0,21.0,0.2,San Juan County,2.0,-0.0,4.0,In Range
NM,SANMIGUEL,1.0,28.0,21.0,new mexico,28303,6948.0,25.5,0.2,San Miguel County,1.0,-1.0,3.0,In Range
NM,SANTAFE,2.0,74.0,NA,new mexico,147977,20700.0,14.2,0.1,Santa Fe County,2.0,-0.0,4.0,In Range
NM,SIERRA,1.0,11.0,NA,new mexico,11332,2627.0,23.8,0.2,Sierra County,1.0,-1.0,3.0,In Range
NM,SOCORRO,1.0,17.0,NA,new mexico,17340,5194.0,31.0,0.3,Socorro County,1.0,-1.0,3.0,In Range
NM,TAOS,1.0,33.0,46.0,new mexico,33041,6317.0,19.2,0.2,Taos County,1.0,-1.0,3.0,In Range
NM,TORRANCE,0.0,0.0,NA,new mexico,15586,4130.0,27.6,0.3,Torrance County,1.0,-1.0,3.0,In Range
NM,UNION,1.0,4.0,NA,new mexico,4269,704.0,19.4,0.2,Union County,1.0,-1.0,3.0,In Range
NM,VALENCIA,0.0,0.0,NA,new mexico,75833,18156.0,24.5,0.2,Valencia County,1.0,-1.0,3.0,In Range
NY,ALBANY,3.0,103.0,38.666666666666664,new york,308729,39589.0,13.5,0.1,Albany County,3.0,1.0,5.0,In Range
NY,ALLEGANY,2.0,24.0,20.0,new york,47781,7943.0,18.3,0.2,Allegany County,1.0,-1.0,3.0,In Range
NY,BRONX,6.0,240.0,77.0,new york,1441757,440989.0,31.5,0.3,Bronx County,12.0,10.0,14.0,Under
NY,BROOME,2.0,99.0,45.5,new york,197516,32100.0,17.2,0.2,Broome County,2.0,0.0,4.0,In Range
NY,CATTARAUGUS,1.0,79.0,21.0,new york,78638,12350.0,16.2,0.2,Cattaraugus County,1.0,-1.0,3.0,In Range
NY,CAYUGA,1.0,79.0,28.0,new york,78836,9488.0,12.7,0.1,Cayuga County,1.0,-1.0,3.0,In Range
NY,CHAUTAUQUA,4.0,33.0,35.0,new york,131773,24433.0,19.3,0.2,Chautauqua County,2.0,-0.0,4.0,In Range
NY,CHEMUNG,2.0,44.0,42.5,new york,87469,15101.0,18.2,0.2,Chemung County,1.0,-1.0,3.0,In Range
NY,CHENANGO,1.0,49.0,17.0,new york,49333,8078.0,16.7,0.2,Chenango County,1.0,-1.0,3.0,In Range
NY,CLINTON,1.0,82.0,50.0,new york,81702,12419.0,16.6,0.2,Clinton County,1.0,-1.0,3.0,In Range
NY,COLUMBIA,1.0,62.0,24.0,new york,61979,7023.0,11.6,0.1,Columbia County,1.0,-1.0,3.0,In Range
NY,CORTLAND,1.0,49.0,37.0,new york,48929,6206.0,13.8,0.1,Cortland County,1.0,-1.0,3.0,In Range
NY,DELAWARE,4.0,12.0,NA,new york,46597,6400.0,14.4,0.1,Delaware County,1.0,-1.0,3.0,Over
NY,DUTCHESS,2.0,148.0,31.0,new york,296380,28417.0,10.2,0.1,Dutchess County,3.0,1.0,5.0,In Range
NY,ERIE,6.0,154.0,32.666666666666664,new york,923193,136135.0,15.2,0.1,Erie County,8.0,6.0,10.0,In Range
NY,ESSEX,2.0,19.0,NA,new york,38632,4356.0,12.0,0.1,Essex County,1.0,-1.0,3.0,In Range
NY,FRANKLIN,2.0,26.0,15.5,new york,51133,8393.0,18.5,0.2,Franklin County,1.0,-1.0,3.0,In Range
NY,FULTON,1.0,54.0,15.0,new york,54173,9444.0,17.8,0.2,Fulton County,1.0,-1.0,3.0,In Range
NY,GENESEE,1.0,59.0,34.0,new york,59099,6841.0,12.0,0.1,Genesee County,1.0,-1.0,3.0,In Range
NY,GREENE,0.0,0.0,NA,new york,47919,4989.0,11.1,0.1,Greene County,1.0,-1.0,3.0,In Range
NY,HAMILTON,0.0,0.0,NA,new york,4706,537.0,11.4,0.1,Hamilton County,1.0,-1.0,3.0,In Range
NY,HERKIMER,1.0,64.0,26.0,new york,63715,10279.0,16.5,0.2,Herkimer County,1.0,-1.0,3.0,In Range
NY,JEFFERSON,3.0,40.0,NA,new york,118964,17009.0,15.1,0.1,Jefferson County,2.0,-0.0,4.0,In Range
NY,KINGS,13.0,202.0,55.46153846153846,new york,2620720,607086.0,23.4,0.2,Kings County,21.0,19.0,23.0,Under
NY,LEWIS,1.0,27.0,NA,new york,27172,3833.0,14.3,0.1,Lewis County,1.0,-1.0,3.0,In Range
NY,LIVINGSTON,1.0,65.0,26.0,new york,64763,8640.0,14.7,0.1,Livingston County,1.0,-1.0,3.0,In Range
NY,MADISON,2.0,36.0,30.5,new york,72257,7962.0,11.8,0.1,Madison County,1.0,-1.0,3.0,In Range
NY,MONROE,5.0,150.0,NA,new york,750362,103280.0,14.2,0.1,Monroe County,6.0,4.0,9.0,In Range
NY,MONTGOMERY,1.0,50.0,10.0,new york,49729,9248.0,18.9,0.2,Montgomery County,1.0,-1.0,3.0,In Range
NY,NASSAU,10.0,136.0,31.6,new york,1358673,89120.0,6.7,0.1,Nassau County,11.0,9.0,13.0,In Range
NY,NEWYORK,12.0,136.0,NA,new york,1636966,280877.0,17.7,0.2,New York County,13.0,11.0,15.0,In Range
NY,NIAGARA,3.0,71.0,42.0,new york,213449,28129.0,13.4,0.1,Niagara County,2.0,0.0,4.0,In Range
NY,ONEIDA,3.0,78.0,50.0,new york,233272,38971.0,17.7,0.2,Oneida County,2.0,0.0,5.0,In Range
NY,ONONDAGA,3.0,156.0,43.666666666666664,new york,468659,72873.0,16.1,0.2,Onondaga County,4.0,2.0,6.0,In Range
NY,ONTARIO,3.0,37.0,23.666666666666668,new york,109583,12241.0,11.5,0.1,Ontario County,2.0,-1.0,4.0,In Range
NY,ORANGE,4.0,94.0,15.5,new york,375994,49122.0,13.4,0.1,Orange County,4.0,2.0,6.0,In Range
NY,ORLEANS,1.0,42.0,NA,new york,41944,6129.0,15.5,0.1,Orleans County,1.0,-1.0,3.0,In Range
NY,OSWEGO,1.0,121.0,35.0,new york,120835,22618.0,19.6,0.2,Oswego County,2.0,-0.0,4.0,In Range
NY,OTSEGO,2.0,30.0,20.0,new york,60948,10606.0,18.9,0.2,Otsego County,1.0,-1.0,3.0,In Range
NY,PUTNAM,1.0,99.0,27.0,new york,99252,6144.0,6.3,0.1,Putnam County,1.0,-1.0,4.0,In Range
NY,QUEENS,8.0,290.0,49.25,new york,2322450,352481.0,15.4,0.2,Queens County,19.0,16.0,21.0,Under
NY,RENSSELAER,3.0,53.0,NA,new york,160083,19990.0,13.0,0.1,Rensselaer County,2.0,-0.0,4.0,In Range
NY,RICHMOND,2.0,237.0,19.5,new york,473301,67827.0,14.5,0.1,Richmond County,4.0,2.0,6.0,In Range
NY,ROCKLAND,3.0,108.0,NA,new york,323323,46955.0,14.7,0.1,Rockland County,3.0,1.0,5.0,In Range
NY,SAINTLAWRENCE,5.0,22.0,NA,new york,111753,18981.0,18.9,0.2,St. Lawrence County,2.0,-1.0,4.0,Over
NY,SARATOGA,1.0,225.0,40.0,new york,224704,15977.0,7.2,0.1,Saratoga County,2.0,0.0,4.0,In Range
NY,SCHENECTADY,2.0,77.0,NA,new york,154919,20089.0,13.2,0.1,Schenectady County,2.0,-0.0,4.0,In Range
NY,SCHOHARIE,1.0,32.0,30.0,new york,31656,4790.0,15.9,0.2,Schoharie County,1.0,-1.0,3.0,In Range
NY,SCHUYLER,1.0,18.0,NA,new york,18301,2786.0,15.4,0.2,Schuyler County,1.0,-1.0,3.0,In Range
NY,SENECA,0.0,0.0,NA,new york,34890,4560.0,14.2,0.1,Seneca County,1.0,-1.0,3.0,In Range
NY,STEUBEN,3.0,33.0,19.0,new york,98326,16098.0,16.6,0.2,Steuben County,1.0,-1.0,3.0,In Range
NY,SUFFOLK,11.0,137.0,35.72727272727273,new york,1502342,113319.0,7.7,0.1,Suffolk County,12.0,10.0,14.0,In Range
NY,SULLIVAN,2.0,38.0,12.5,new york,75770,11968.0,16.3,0.2,Sullivan County,1.0,-1.0,3.0,In Range
NY,TIOGA,0.0,0.0,NA,new york,49930,5644.0,11.4,0.1,Tioga County,1.0,-1.0,3.0,In Range
NY,TOMPKINS,1.0,105.0,26.0,new york,104727,17123.0,18.7,0.2,Tompkins County,1.0,-1.0,4.0,In Range
NY,ULSTER,3.0,60.0,NA,new york,180787,23615.0,13.7,0.1,Ulster County,2.0,-0.0,4.0,In Range
NY,WARREN,1.0,65.0,41.0,new york,64954,8572.0,13.3,0.1,Warren County,1.0,-1.0,3.0,In Range
NY,WASHINGTON,0.0,0.0,NA,new york,62402,8607.0,14.6,0.1,Washington County,1.0,-1.0,3.0,In Range
NY,WAYNE,1.0,92.0,18.0,new york,91914,11678.0,12.9,0.1,Wayne County,1.0,-1.0,3.0,In Range
NY,WESTCHESTER,11.0,88.0,NA,new york,972504,98067.0,10.4,0.1,Westchester County,8.0,6.0,10.0,Over
NY,WYOMING,1.0,41.0,56.0,new york,41179,4608.0,12.3,0.1,Wyoming County,1.0,-1.0,3.0,In Range
NY,YATES,1.0,25.0,9.0,new york,25112,3481.0,14.5,0.1,Yates County,1.0,-1.0,3.0,In Range
NC,ALAMANCE,1.0,156.0,61.0,north carolina,156357,27115.0,17.9,0.2,Alamance County,2.0,-0.0,4.0,In Range
NC,ALEXANDER,0.0,0.0,NA,north carolina,37364,5923.0,16.4,0.2,Alexander County,1.0,-1.0,3.0,In Range
NC,ALLEGHANY,1.0,11.0,12.0,north carolina,10878,2205.0,20.5,0.2,Alleghany County,1.0,-1.0,3.0,In Range
NC,ANSON,1.0,26.0,28.0,north carolina,26122,5860.0,25.0,0.2,Anson County,1.0,-1.0,3.0,In Range
NC,ASHE,1.0,27.0,29.0,north carolina,27101,5629.0,20.9,0.2,Ashe County,1.0,-1.0,3.0,In Range
NC,AVERY,1.0,18.0,NA,north carolina,17726,3041.0,19.8,0.2,Avery County,1.0,-1.0,3.0,In Range
NC,BEAUFORT,1.0,48.0,36.0,north carolina,47513,8863.0,18.8,0.2,Beaufort County,1.0,-1.0,3.0,In Range
NC,BERTIE,1.0,20.0,25.0,north carolina,20406,5212.0,27.7,0.3,Bertie County,1.0,-1.0,3.0,In Range
NC,BLADEN,1.0,35.0,70.0,north carolina,34542,8750.0,25.6,0.3,Bladen County,1.0,-1.0,3.0,In Range
NC,BRUNSWICK,2.0,59.0,NA,north carolina,118919,18438.0,15.7,0.2,Brunswick County,2.0,-0.0,4.0,In Range
NC,BUNCOMBE,1.0,250.0,50.0,north carolina,250297,33936.0,13.9,0.1,Buncombe County,3.0,1.0,5.0,In Range
NC,BURKE,1.0,89.0,23.0,north carolina,88807,17732.0,20.5,0.2,Burke County,1.0,-1.0,3.0,In Range
NC,CABARRUS,1.0,192.0,38.0,north carolina,191929,23213.0,12.2,0.1,Cabarrus County,2.0,0.0,4.0,In Range
NC,CALDWELL,1.0,81.0,30.0,north carolina,81434,15102.0,18.8,0.2,Caldwell County,1.0,-1.0,3.0,In Range
NC,CAMDEN,0.0,0.0,NA,north carolina,10286,1002.0,9.7,0.1,Camden County,1.0,-1.0,3.0,In Range
NC,CARTERET,1.0,69.0,29.0,north carolina,68730,9945.0,14.7,0.1,Carteret County,1.0,-1.0,3.0,In Range
NC,CASWELL,0.0,0.0,NA,north carolina,22956,4317.0,19.9,0.2,Caswell County,1.0,-1.0,3.0,In Range
NC,CATAWBA,2.0,77.0,41.0,north carolina,154618,24642.0,16.2,0.2,Catawba County,2.0,-0.0,4.0,In Range
NC,CHATHAM,1.0,69.0,NA,north carolina,68609,9404.0,13.9,0.1,Chatham County,1.0,-1.0,3.0,In Range
NC,CHEROKEE,1.0,27.0,36.0,north carolina,27087,5620.0,21.0,0.2,Cherokee County,1.0,-1.0,3.0,In Range
NC,CHOWAN,1.0,15.0,28.0,north carolina,14616,3310.0,23.2,0.2,Chowan County,1.0,-1.0,3.0,In Range
NC,CLAY,0.0,0.0,NA,north carolina,10618,1935.0,18.5,0.2,Clay County,1.0,-1.0,3.0,In Range
NC,CLEVELAND,2.0,49.0,16.5,north carolina,97007,20081.0,21.1,0.2,Cleveland County,1.0,-1.0,3.0,In Range
NC,COLUMBUS,1.0,57.0,25.0,north carolina,56938,13119.0,24.3,0.2,Columbus County,1.0,-1.0,3.0,In Range
NC,CRAVEN,1.0,104.0,36.0,north carolina,104350,16289.0,16.4,0.2,Craven County,1.0,-1.0,4.0,In Range
NC,CUMBERLAND,1.0,326.0,13.0,north carolina,325814,55792.0,17.6,0.2,Cumberland County,3.0,1.0,5.0,In Range
NC,CURRITUCK,0.0,0.0,NA,north carolina,24927,2758.0,11.2,0.1,Currituck County,1.0,-1.0,3.0,In Range
NC,DARE,1.0,35.0,32.0,north carolina,35083,3831.0,11.0,0.1,Dare County,1.0,-1.0,3.0,In Range
NC,DAVIDSON,2.0,82.0,32.0,north carolina,164067,27440.0,16.9,0.2,Davidson County,2.0,-0.0,4.0,In Range
NC,DAVIE,1.0,41.0,12.0,north carolina,41322,5681.0,13.8,0.1,Davie County,1.0,-1.0,3.0,In Range
NC,DUPLIN,1.0,60.0,23.0,north carolina,59618,16419.0,27.7,0.3,Duplin County,1.0,-1.0,3.0,In Range
NC,DURHAM,3.0,98.0,NA,north carolina,295323,46899.0,16.6,0.2,Durham County,3.0,1.0,5.0,In Range
NC,EDGECOMBE,1.0,55.0,25.0,north carolina,54898,13925.0,25.9,0.3,Edgecombe County,1.0,-1.0,3.0,In Range
NC,FORSYTH,3.0,122.0,NA,north carolina,365593,69871.0,19.7,0.2,Forsyth County,3.0,1.0,6.0,In Range
NC,FRANKLIN,0.0,0.0,NA,north carolina,62805,9401.0,15.4,0.1,Franklin County,1.0,-1.0,3.0,In Range
NC,GASTON,1.0,211.0,25.0,north carolina,211040,34776.0,16.7,0.2,Gaston County,2.0,0.0,4.0,In Range
NC,GATES,0.0,0.0,NA,north carolina,11550,1794.0,15.6,0.2,Gates County,1.0,-1.0,3.0,In Range
NC,GRAHAM,0.0,0.0,NA,north carolina,8651,1754.0,20.6,0.2,Graham County,1.0,-1.0,3.0,In Range
NC,GRANVILLE,1.0,58.0,17.0,north carolina,58357,8664.0,15.9,0.1,Granville County,1.0,-1.0,3.0,In Range
NC,GREENE,0.0,0.0,NA,north carolina,21247,5311.0,28.3,0.2,Greene County,1.0,-1.0,3.0,In Range
NC,GUILFORD,2.0,256.0,46.5,north carolina,512959,86041.0,17.3,0.2,Guilford County,5.0,3.0,7.0,Under
NC,HALIFAX,2.0,27.0,NA,north carolina,53019,12128.0,23.5,0.2,Halifax County,1.0,-1.0,3.0,In Range
NC,HARNETT,1.0,127.0,22.0,north carolina,126865,25281.0,20.5,0.2,Harnett County,2.0,-0.0,4.0,In Range
NC,HAYWOOD,1.0,59.0,21.0,north carolina,59380,8961.0,15.2,0.2,Haywood County,1.0,-1.0,3.0,In Range
NC,HENDERSON,2.0,55.0,44.0,north carolina,110939,14185.0,12.9,0.1,Henderson County,2.0,-1.0,4.0,In Range
NC,HERTFORD,1.0,24.0,13.0,north carolina,24380,5632.0,25.8,0.2,Hertford County,1.0,-1.0,3.0,In Range
NC,HOKE,1.0,52.0,NA,north carolina,51644,9897.0,19.5,0.2,Hoke County,1.0,-1.0,3.0,In Range
NC,HYDE,0.0,0.0,NA,north carolina,5661,1080.0,21.9,0.2,Hyde County,1.0,-1.0,3.0,In Range
NC,IREDELL,3.0,56.0,29.333333333333332,north carolina,166822,20917.0,12.7,0.1,Iredell County,2.0,-0.0,4.0,In Range
NC,JACKSON,1.0,41.0,11.0,north carolina,40998,8748.0,23.5,0.2,Jackson County,1.0,-1.0,3.0,In Range
NC,JOHNSTON,1.0,181.0,30.0,north carolina,180959,27504.0,15.3,0.2,Johnston County,2.0,0.0,4.0,In Range
NC,JONES,0.0,0.0,NA,north carolina,10074,2213.0,22.2,0.2,Jones County,1.0,-1.0,3.0,In Range
NC,LEE,1.0,60.0,23.0,north carolina,59588,10830.0,18.5,0.2,Lee County,1.0,-1.0,3.0,In Range
NC,LENOIR,1.0,58.0,41.0,north carolina,58399,12806.0,22.1,0.2,Lenoir County,1.0,-1.0,3.0,In Range
NC,LINCOLN,1.0,80.0,44.0,north carolina,79880,12626.0,16.0,0.2,Lincoln County,1.0,-1.0,3.0,In Range
NC,MCDOWELL,1.0,45.0,27.0,north carolina,44954,7685.0,17.6,0.2,McDowell County,1.0,-1.0,3.0,In Range
NC,MACON,2.0,17.0,NA,north carolina,33889,6061.0,18.1,0.2,Macon County,1.0,-1.0,3.0,In Range
NC,MADISON,0.0,0.0,NA,north carolina,21166,3972.0,19.9,0.2,Madison County,1.0,-1.0,3.0,In Range
NC,MARTIN,1.0,23.0,44.0,north carolina,23448,4584.0,19.7,0.2,Martin County,1.0,-1.0,3.0,In Range
NC,MECKLENBURG,6.0,169.0,40.0,north carolina,1011928,151386.0,15.2,0.1,Mecklenburg County,8.0,6.0,11.0,In Range
NC,MITCHELL,1.0,15.0,19.0,north carolina,15330,2894.0,19.2,0.2,Mitchell County,1.0,-1.0,3.0,In Range
NC,MONTGOMERY,1.0,27.0,20.0,north carolina,27410,5564.0,21.1,0.2,Montgomery County,1.0,-1.0,3.0,In Range
NC,MOORE,1.0,93.0,30.0,north carolina,93066,14281.0,15.5,0.2,Moore County,1.0,-1.0,3.0,In Range
NC,NASH,1.0,94.0,54.0,north carolina,94249,16796.0,18.2,0.2,Nash County,1.0,-1.0,3.0,In Range
NC,NEWHANOVER,2.0,108.0,NA,north carolina,216585,37908.0,18.0,0.2,New Hanover County,2.0,0.0,4.0,In Range
NC,NORTHAMPTON,0.0,0.0,NA,north carolina,20567,5117.0,25.8,0.2,Northampton County,1.0,-1.0,3.0,In Range
NC,ONSLOW,1.0,185.0,47.0,north carolina,185267,24618.0,14.3,0.1,Onslow County,2.0,0.0,4.0,In Range
NC,ORANGE,1.0,140.0,30.0,north carolina,140160,18514.0,14.1,0.1,Orange County,2.0,-0.0,4.0,In Range
NC,PAMLICO,0.0,0.0,NA,north carolina,12909,2184.0,17.9,0.2,Pamlico County,1.0,-1.0,3.0,In Range
NC,PASQUOTANK,1.0,40.0,19.0,north carolina,39628,6978.0,18.8,0.2,Pasquotank County,1.0,-1.0,3.0,In Range
NC,PENDER,1.0,56.0,NA,north carolina,56086,8502.0,15.4,0.2,Pender County,1.0,-1.0,3.0,In Range
NC,PERQUIMANS,0.0,0.0,NA,north carolina,13462,2293.0,17.1,0.2,Perquimans County,1.0,-1.0,3.0,In Range
NC,PERSON,1.0,39.0,13.0,north carolina,39125,7236.0,18.7,0.2,Person County,1.0,-1.0,3.0,In Range
NC,PITT,1.0,175.0,38.0,north carolina,175103,39398.0,23.4,0.2,Pitt County,2.0,-0.0,4.0,In Range
NC,POLK,1.0,20.0,NA,north carolina,20337,2942.0,14.7,0.1,Polk County,1.0,-1.0,3.0,In Range
NC,RANDOLPH,1.0,143.0,33.0,north carolina,142617,23570.0,16.7,0.2,Randolph County,2.0,-0.0,4.0,In Range
NC,RICHMOND,1.0,46.0,18.0,north carolina,45700,11033.0,24.7,0.2,Richmond County,1.0,-1.0,3.0,In Range
NC,ROBESON,1.0,135.0,69.0,north carolina,134732,43106.0,33.1,0.3,Robeson County,2.0,-0.0,4.0,In Range
NC,ROCKINGHAM,1.0,92.0,29.0,north carolina,91821,17540.0,19.4,0.2,Rockingham County,1.0,-1.0,3.0,In Range
NC,ROWAN,1.0,139.0,20.0,north carolina,138648,24137.0,18.0,0.2,Rowan County,2.0,-0.0,4.0,In Range
NC,RUTHERFORD,1.0,67.0,21.0,north carolina,66537,14045.0,21.5,0.2,Rutherford County,1.0,-1.0,3.0,In Range
NC,SAMPSON,1.0,64.0,14.0,north carolina,64010,18218.0,29.0,0.3,Sampson County,1.0,-1.0,3.0,In Range
NC,SCOTLAND,1.0,36.0,77.0,north carolina,35715,9569.0,28.9,0.3,Scotland County,1.0,-1.0,3.0,In Range
NC,STANLY,1.0,61.0,25.0,north carolina,60629,9685.0,16.5,0.2,Stanly County,1.0,-1.0,3.0,In Range
NC,STOKES,1.0,46.0,NA,north carolina,46415,6355.0,13.8,0.1,Stokes County,1.0,-1.0,3.0,In Range
NC,SURRY,2.0,36.0,19.0,north carolina,72980,13633.0,18.9,0.2,Surry County,1.0,-1.0,3.0,In Range
NC,SWAIN,2.0,7.0,NA,north carolina,14286,2716.0,19.3,0.2,Swain County,1.0,-1.0,3.0,In Range
NC,TRANSYLVANIA,1.0,33.0,19.0,north carolina,32991,5203.0,16.2,0.2,Transylvania County,1.0,-1.0,3.0,In Range
NC,TYRRELL,0.0,0.0,NA,north carolina,4118,1018.0,28.3,0.2,Tyrrell County,1.0,-1.0,3.0,In Range
NC,UNION,1.0,218.0,28.0,north carolina,218337,23279.0,10.8,0.1,Union County,2.0,0.0,4.0,In Range
NC,VANCE,1.0,45.0,11.0,north carolina,44587,11896.0,27.0,0.3,Vance County,1.0,-1.0,3.0,In Range
NC,WAKE,4.0,250.0,30.5,north carolina,999271,112936.0,11.5,0.1,Wake County,8.0,6.0,10.0,Under
NC,WARREN,0.0,0.0,NA,north carolina,20224,4371.0,22.8,0.2,Warren County,1.0,-1.0,3.0,In Range
